,Season,Date,Home Team,Away Team,Home Goals,Away Goals,Goal Difference,Pythag,Result,Home Odds,Away Odds,Draw Odds,Object,Home Atk,Home Def,Away Atk,Away Def
0,2020,2021-01-31,AZ,Ajax,2.23,2.29,-0.06000000000000005,0.48672800234902613,A,0.25641025641025644,0.5555555555555556,0.25,<__main__.CalcTeamRatings object at 0x7f936cd566d0>,2.03,1.177777777777778,3.151111111111111,0.62
1,2020,2021-01-16,AZ,Den Haag,3.23,0.93,2.3,0.9234452725309352,H,0.8771929824561404,0.07692307692307693,0.11764705882352941,<__main__.CalcTeamRatings object at 0x7f936cd56e50>,1.97,1.182857142857143,0.845,2.165
2,2020,2020-11-22,AZ,FC Emmen,3.2,0.61,2.5900000000000003,0.9649362520142102,H,0.8,0.1,0.16666666666666666,<__main__.CalcTeamRatings object at 0x7f936cd56ed0>,2.1533333333333333,1.0633333333333335,0.895,1.515
3,2020,2021-02-28,AZ,Feyenoord,1.92,1.02,0.8999999999999999,0.7798933739527799,H,0.48780487804878053,0.3125,0.2777777777777778,<__main__.CalcTeamRatings object at 0x7f936c730850>,2.180818181818182,1.3045454545454545,2.0131666666666668,1.1443333333333334
4,2020,2021-05-08,AZ,Fortuna Sittard,1.9,0.49,1.41,0.9376379834290018,H,0.78125,0.1111111111111111,0.17391304347826086,<__main__.CalcTeamRatings object at 0x7f936c730610>,1.9913333333333334,1.2405,1.3841666666666665,1.6100000000000003
5,2020,2020-12-06,AZ,Groningen,0.68,1.34,-0.66,0.20478299379982284,A,0.6896551724137931,0.15384615384615385,0.2222222222222222,<__main__.CalcTeamRatings object at 0x7f936c730ed0>,2.415,0.9500000000000001,1.1925,1.2625
6,2020,2021-02-14,AZ,Heerenveen,2.75,1.29,1.46,0.8196410378687707,H,0.6944444444444444,0.15384615384615385,0.2222222222222222,<__main__.CalcTeamRatings object at 0x7f936bb66cd0>,2.05,1.2890000000000001,1.2217272727272728,1.9822727272727274
7,2020,2021-05-16,AZ,Heracles,4.76,0.49,4.27,0.9895142306869248,H,0.6896551724137931,0.16666666666666666,0.21052631578947367,<__main__.CalcTeamRatings object at 0x7f936bb66810>,2.004,1.1643750000000002,0.8356874999999999,1.2125625000000002
8,2020,2021-03-21,AZ,PSV,0.43,1.74,-1.31,0.05755642023346303,H,0.36363636363636365,0.4347826086956522,0.2777777777777778,<__main__.CalcTeamRatings object at 0x7f936bb66390>,2.0566153846153847,1.2488076923076923,2.245923076923077,1.093346153846154
9,2020,2021-04-10,AZ,Sparta,2.77,0.31,2.46,0.9876303256532373,H,0.6896551724137931,0.16666666666666666,0.2222222222222222,<__main__.CalcTeamRatings object at 0x7f936b4a8e10>,1.8595714285714284,1.3237142857142858,1.2932142857142859,1.3402857142857143
10,2020,2021-03-13,AZ,Twente,1.73,0.72,1.01,0.852362372910318,H,0.6944444444444444,0.15384615384615385,0.21052631578947367,<__main__.CalcTeamRatings object at 0x7f936b4a8850>,2.17575,1.2458333333333333,1.1025833333333335,1.29075
11,2020,2021-01-27,AZ,Utrecht,1.25,1.39,-0.1399999999999999,0.44711841126309165,A,0.5464480874316939,0.2631578947368421,0.2631578947368421,<__main__.CalcTeamRatings object at 0x7f936b4a8510>,2.1275,1.15125,1.5799999999999998,1.185
12,2020,2020-10-17,AZ,VVV Venlo,1.86,1.97,-0.10999999999999988,0.47130304475171997,D,0.819672131147541,0.08333333333333333,0.16666666666666666,<__main__.CalcTeamRatings object at 0x7f936b4a81d0>,0.77,0.98,2.01,1.205
13,2020,2020-12-23,AZ,Vitesse,1.87,1.57,0.30000000000000004,0.586551041631722,H,0.5464480874316939,0.23809523809523808,0.2777777777777778,<__main__.CalcTeamRatings object at 0x7f936cf43250>,1.9866666666666666,1.1183333333333334,1.6433333333333333,1.3083333333333333
14,2020,2020-11-01,AZ,Waalwijk,3.83,0.24,3.59,0.996088683665501,H,0.8,0.1,0.16666666666666666,<__main__.CalcTeamRatings object at 0x7f936cf43e10>,1.315,1.475,0.34,2.3433333333333333
15,2020,2021-04-25,Ajax,AZ,2.76,0.88,1.88,0.907721639656816,H,0.6666666666666666,0.16666666666666666,0.2222222222222222,<__main__.CalcTeamRatings object at 0x7f936c13e750>,2.5269999999999997,0.8699285714285715,1.8874285714285715,0.9796428571428573
16,2020,2021-03-21,Ajax,Den Haag,3.29,0.05,3.24,0.9997690872480742,H,0.9523809523809523,0.047619047619047616,0.06666666666666667,<__main__.CalcTeamRatings object at 0x7f936c13e250>,2.7220833333333334,0.95125,0.7379230769230769,2.1262307692307694
17,2020,2021-05-02,Ajax,FC Emmen,2.54,0.96,1.58,0.8750067813161179,H,0.9090909090909091,0.058823529411764705,0.1,<__main__.CalcTeamRatings object at 0x7f936cf0e310>,2.5649999999999995,0.8945000000000001,1.113,1.3761666666666668
18,2020,2021-01-17,Ajax,Feyenoord,0.74,0.83,-0.08999999999999997,0.4428629195309341,H,0.6944444444444444,0.14285714285714285,0.2222222222222222,<__main__.CalcTeamRatings object at 0x7f936cf0ea10>,2.8362499999999997,0.8900000000000001,2.22375,0.8725
19,2020,2020-10-31,Ajax,Fortuna Sittard,6.19,0.8,5.390000000000001,0.9835712507155491,H,0.9433962264150942,0.043478260869565216,0.07692307692307693,<__main__.CalcTeamRatings object at 0x7f936cf0ee10>,2.57,1.1966666666666665,0.67,1.72
