,Season,Date,Home Team,Away Team,Home Goals,Away Goals,Goal Difference,Pythag,Result,Home Odds,Away Odds,Draw Odds,Object,Home Atk,Home Def,Away Atk,Away Def
20,2017,2017-09-20,Ath Bilbao,Ath Madrid,1.9,2.2,-0.30000000000000027,0.4272189349112425,A,0.29411764705882354,0.4444444444444444,0.3125,<__main__.CalcTeamRatings object at 0x7f936c158c10>,1.6792499999999997,0.8364999999999998,1.064,1.0795
21,2017,2017-10-28,Ath Bilbao,Barcelona,1.14,2.46,-1.32,0.17678746327130263,A,0.14285714285714285,0.6944444444444444,0.2222222222222222,<__main__.CalcTeamRatings object at 0x7f936c158310>,1.6332499999999999,0.8929999999999998,2.1297500000000005,1.0819999999999999
22,2017,2018-05-05,Ath Bilbao,Betis,1.03,0.22,0.81,0.9563688812764807,H,0.4444444444444444,0.303951367781155,0.303951367781155,<__main__.CalcTeamRatings object at 0x7f936c158750>,1.501,0.9212499999999999,0.9729999999999999,1.4415
23,2017,2018-03-31,Ath Bilbao,Celta,1.8,0.57,1.23,0.9088613986367079,D,0.49019607843137253,0.2777777777777778,0.303951367781155,<__main__.CalcTeamRatings object at 0x7f936c158150>,1.48125,0.95,1.1625,1.7552500000000002
24,2017,2018-01-26,Ath Bilbao,Eibar,1.83,0.64,1.19,0.8910203538645736,D,0.5263157894736842,0.23094688221709006,0.2949852507374631,<__main__.CalcTeamRatings object at 0x7f936a7fc4d0>,1.51675,0.9694999999999999,0.83025,1.7447500000000002
25,2017,2018-05-20,Ath Bilbao,Espanyol,1.31,0.93,0.38,0.66489732661759,A,0.49019607843137253,0.2777777777777778,0.2857142857142857,<__main__.CalcTeamRatings object at 0x7f936c123890>,1.4917500000000001,0.9135,0.7442499999999999,1.5134999999999998
26,2017,2018-04-14,Ath Bilbao,La Coruna,1.03,1.35,-0.32000000000000006,0.36793368939446486,A,0.6024096385542169,0.18181818181818182,0.26666666666666666,<__main__.CalcTeamRatings object at 0x7f936c15a250>,1.5022499999999999,0.884,0.9359999999999999,1.8615000000000002
27,2017,2018-02-09,Ath Bilbao,Las Palmas,0.59,0.33,0.25999999999999995,0.761706783369803,D,0.6944444444444444,0.13333333333333333,0.2222222222222222,<__main__.CalcTeamRatings object at 0x7f936c15a050>,1.4877500000000001,0.9479999999999998,0.9087500000000001,2.3044999999999995
28,2017,2018-03-11,Ath Bilbao,Leganes,1.19,1.42,-0.22999999999999998,0.41255644573925704,H,0.5263157894736842,0.2222222222222222,0.303951367781155,<__main__.CalcTeamRatings object at 0x7f936c15a410>,1.46775,0.9964999999999999,0.875,1.49675
29,2017,2018-04-23,Ath Bilbao,Levante,1.98,1.49,0.49,0.6384496376516571,A,0.6024096385542169,0.18181818181818182,0.26666666666666666,<__main__.CalcTeamRatings object at 0x7f936ab83650>,1.4689999999999999,0.9015,0.831375,2.0432499999999996
30,2017,2018-02-25,Ath Bilbao,Málaga,0.81,1.65,-0.8399999999999999,0.19419286094832186,H,0.5714285714285714,0.19047619047619047,0.2857142857142857,<__main__.CalcTeamRatings object at 0x7f936a72cdd0>,1.44475,0.9384999999999999,0.67,1.5632499999999998
31,2017,2017-12-02,Ath Bilbao,Real Madrid,1.18,1.57,-0.3900000000000001,0.3609778860861224,D,0.13333333333333333,0.6944444444444444,0.2222222222222222,<__main__.CalcTeamRatings object at 0x7f936a72c950>,1.5967500000000001,1.0239999999999998,2.4785,1.129
32,2017,2017-10-14,Ath Bilbao,Sevilla,1.22,2.1,-0.8800000000000001,0.2523396175233961,H,0.4,0.3448275862068966,0.3076923076923077,<__main__.CalcTeamRatings object at 0x7f936a72c4d0>,1.6792499999999997,0.8364999999999998,1.209,1.38175
33,2017,2017-12-16,Ath Bilbao,Sociedad,0.8,0.48,0.32000000000000006,0.7352941176470589,D,0.4672897196261682,0.2949852507374631,0.2949852507374631,<__main__.CalcTeamRatings object at 0x7f936a72c750>,1.5827499999999999,1.0644999999999998,1.265,1.5315
34,2017,2018-02-28,Ath Bilbao,Valencia,2.04,0.22,1.82,0.9885035629453681,D,0.38167938931297707,0.35842293906810035,0.3125,<__main__.CalcTeamRatings object at 0x7f936a7fdc10>,1.43975,1.0019999999999998,1.12025,1.5474999999999999
35,2017,2017-11-19,Ath Bilbao,Villarreal,1.2,1.38,-0.17999999999999994,0.4305705059203445,D,0.4444444444444444,0.303951367781155,0.303951367781155,<__main__.CalcTeamRatings object at 0x7f936a7fd910>,1.6167500000000001,0.9859999999999998,0.9722500000000001,1.5287499999999998
36,2017,2017-12-16,Ath Madrid,Alavés,1.17,0.49,0.6799999999999999,0.8507768800497203,H,0.8403361344537815,0.06666666666666667,0.15384615384615385,<__main__.CalcTeamRatings object at 0x7f936a7fd3d0>,1.8095000000000003,0.854,1.0145,1.488
37,2017,2018-02-18,Ath Madrid,Ath Bilbao,1.1,0.2,0.9000000000000001,0.968,H,0.6944444444444444,0.11764705882352941,0.23809523809523808,<__main__.CalcTeamRatings object at 0x7f936a7fd090>,1.6835,0.891,1.35175,1.55575
38,2017,2017-10-14,Ath Madrid,Barcelona,0.26,1.89,-1.63,0.018572959309833232,D,0.3333333333333333,0.42016806722689076,0.29411764705882354,<__main__.CalcTeamRatings object at 0x7f936bc04950>,1.9298157894736843,0.7506315789473684,2.15525,1.103
39,2017,2018-04-22,Ath Madrid,Betis,1.41,0.67,0.7399999999999999,0.8157981124333196,D,0.6211180124223602,0.16666666666666666,0.26666666666666666,<__main__.CalcTeamRatings object at 0x7f936bc04190>,1.64575,0.82675,0.9997500000000001,1.4715
40,2017,2018-03-11,Ath Madrid,Celta,1.41,0.97,0.43999999999999995,0.6787640833048821,H,0.7194244604316548,0.125,0.21052631578947367,<__main__.CalcTeamRatings object at 0x7f936bc04210>,1.8065000000000002,0.8335,1.15225,1.7717500000000002
41,2017,2018-05-20,Ath Madrid,Eibar,1.42,0.88,0.5399999999999999,0.7225168410491616,D,0.6211180124223602,0.16666666666666666,0.2631578947368421,<__main__.CalcTeamRatings object at 0x7f936c53dc50>,1.5499999999999998,0.86175,1.0554999999999999,1.3545000000000003
42,2017,2018-05-06,Ath Madrid,Espanyol,0.53,0.98,-0.44999999999999996,0.22629501329251597,A,0.7194244604316548,0.1,0.23809523809523808,<__main__.CalcTeamRatings object at 0x7f936c53d390>,1.61075,0.8405,0.74275,1.55925
43,2017,2018-01-06,Ath Madrid,Getafe,1.67,0.91,0.7599999999999999,0.7710533591374067,H,0.7194244604316548,0.1,0.23809523809523808,<__main__.CalcTeamRatings object at 0x7f936c53d450>,1.7645,0.8535,0.78,1.15375
44,2017,2018-01-20,Ath Madrid,Girona,1.55,0.8,0.75,0.7896466721446179,D,0.7352941176470588,0.10526315789473684,0.21052631578947367,<__main__.CalcTeamRatings object at 0x7f936c53d5d0>,1.709,0.892,1.2537500000000001,1.51
45,2017,2018-04-01,Ath Madrid,La Coruna,1.37,0.9,0.4700000000000001,0.6985373478730135,H,0.819672131147541,0.07692307692307693,0.17391304347826086,<__main__.CalcTeamRatings object at 0x7f936abd4c50>,1.72825,0.857,0.94325,1.94575
46,2017,2018-01-28,Ath Madrid,Las Palmas,3.24,0.55,2.6900000000000004,0.9719910000833325,H,0.8620689655172414,0.058823529411764705,0.13333333333333333,<__main__.CalcTeamRatings object at 0x7f936abd4e50>,1.7180000000000002,0.918,0.9277500000000001,2.1955
47,2017,2018-02-28,Ath Madrid,Leganes,2.77,0.96,1.81,0.8927686311012857,H,0.8,0.06666666666666667,0.19047619047619047,<__main__.CalcTeamRatings object at 0x7f936c0f9a10>,1.681,0.8799999999999999,0.8879999999999999,1.4257500000000003
48,2017,2018-04-15,Ath Madrid,Levante,1.09,0.66,0.43000000000000005,0.7317238406109503,H,0.819672131147541,0.06666666666666667,0.16666666666666666,<__main__.CalcTeamRatings object at 0x7f936c0f9790>,1.7222499999999998,0.8517499999999999,0.8313333333333334,2.094333333333333
49,2017,2017-09-16,Ath Madrid,Málaga,1.56,0.34,1.22,0.9546524399811706,H,0.819672131147541,0.06666666666666667,0.16666666666666666,<__main__.CalcTeamRatings object at 0x7f936c0f9390>,1.925294117647059,0.7863529411764706,0.6195,1.332111111111111
50,2017,2017-11-18,Ath Madrid,Real Madrid,0.72,1.5,-0.78,0.18725617685305593,D,0.3125,0.4444444444444444,0.2949852507374631,<__main__.CalcTeamRatings object at 0x7f936c0f9110>,1.7535,0.8230000000000001,2.5344999999999995,1.1785
51,2017,2017-09-23,Ath Madrid,Sevilla,1.15,0.42,0.73,0.8823136967109214,H,0.6369426751592356,0.15384615384615385,0.25,<__main__.CalcTeamRatings object at 0x7f936c52d550>,1.9360555555555556,0.7638333333333334,1.2495,1.42125
52,2017,2017-12-02,Ath Madrid,Sociedad,2.95,2.04,0.9100000000000001,0.6764950521217963,H,0.6666666666666666,0.13333333333333333,0.2570694087403599,<__main__.CalcTeamRatings object at 0x7f936c52d150>,1.7555,0.778,1.1839999999999997,1.4900000000000002
53,2017,2018-02-04,Ath Madrid,Valencia,0.65,0.53,0.12,0.6006539664486779,H,0.6944444444444444,0.13333333333333333,0.23094688221709006,<__main__.CalcTeamRatings object at 0x7f936c52d2d0>,1.7290000000000003,0.8815000000000001,1.15125,1.6875
54,2017,2017-10-28,Ath Madrid,Villarreal,1.82,0.95,0.8700000000000001,0.7858786685330613,D,0.6666666666666666,0.13333333333333333,0.25,<__main__.CalcTeamRatings object at 0x7f936a7bcad0>,1.7930000000000001,0.839,0.9870000000000001,1.4727894736842106
55,2017,2018-01-28,Barcelona,Alavés,2.54,0.9,1.6400000000000001,0.8884543351327532,H,0.9259259259259258,0.038461538461538464,0.09090909090909091,<__main__.CalcTeamRatings object at 0x7f936a7bc050>,3.476,0.7062499999999998,0.9690000000000001,1.5245
56,2017,2018-03-18,Barcelona,Ath Bilbao,2.65,1.06,1.5899999999999999,0.8620689655172413,H,0.8620689655172414,0.06666666666666667,0.125,<__main__.CalcTeamRatings object at 0x7f936a7bc890>,3.0844999999999994,0.6782499999999999,1.21875,1.52975
57,2017,2018-03-04,Barcelona,Ath Madrid,0.86,0.24,0.62,0.9277471149021576,H,0.5813953488372093,0.21052631578947367,0.2638522427440633,<__main__.CalcTeamRatings object at 0x7f936c120910>,3.3409999999999993,0.7097499999999999,1.2145000000000001,0.9444999999999999
58,2017,2017-08-20,Barcelona,Betis,1.39,0.17,1.22,0.9852626211116777,H,0.8547008547008548,0.06666666666666667,0.125,<__main__.CalcTeamRatings object at 0x7f936c120510>,3.214666666666667,0.8058333333333334,0.9121250000000001,1.4281249999999999
59,2017,2017-12-02,Barcelona,Celta,4.06,1.81,2.2499999999999996,0.8342029484253303,D,0.8928571428571428,0.058823529411764705,0.1,<__main__.CalcTeamRatings object at 0x7f936c120050>,3.3194999999999997,0.73125,1.1535000000000002,1.599
60,2017,2017-09-19,Barcelona,Eibar,2.71,1.37,1.3399999999999999,0.7964537468821169,H,0.9009009009009008,0.06666666666666667,0.1,<__main__.CalcTeamRatings object at 0x7f936c1205d0>,3.3444117647058826,0.7474117647058823,0.8667222222222223,1.6557222222222223
61,2017,2017-09-09,Barcelona,Espanyol,5.99,0.87,5.12,0.9793405573600458,H,0.8547008547008548,0.058823529411764705,0.125,<__main__.CalcTeamRatings object at 0x7f936a844890>,3.1346249999999998,0.725125,0.6998529411764707,1.3878529411764706
62,2017,2018-02-11,Barcelona,Getafe,1.2,0.37,0.83,0.9131840953770055,D,0.8928571428571428,0.05263157894736842,0.1111111111111111,<__main__.CalcTeamRatings object at 0x7f936a844410>,3.4435,0.7062499999999999,0.792,1.2810000000000001
63,2017,2018-02-24,Barcelona,Girona,3.41,0.67,2.74,0.9628301730562225,H,0.8771929824561404,0.05263157894736842,0.125,<__main__.CalcTeamRatings object at 0x7f936a8440d0>,3.2399999999999998,0.68475,1.2463636363636363,1.459
64,2017,2017-12-17,Barcelona,La Coruna,7.04,0.31,6.73,0.998064751287313,H,0.9259259259259258,0.043478260869565216,0.07692307692307693,<__main__.CalcTeamRatings object at 0x7f936a844050>,3.4044999999999996,0.78125,0.9152500000000001,1.5587499999999999
65,2017,2017-10-01,Barcelona,Las Palmas,4.37,0.71,3.66,0.9742819243916127,H,0.9259259259259258,0.038461538461538464,0.09090909090909091,<__main__.CalcTeamRatings object at 0x7f936a7f1d10>,3.3444117647058826,0.7474117647058823,0.8598888888888889,1.657111111111111
66,2017,2018-04-07,Barcelona,Leganes,2.69,0.71,1.98,0.9348724839151443,H,0.8928571428571428,0.047619047619047616,0.1111111111111111,<__main__.CalcTeamRatings object at 0x7f936a7f1250>,2.9984999999999995,0.69575,0.89025,1.472
67,2017,2018-01-07,Barcelona,Levante,2.28,0.76,1.5199999999999998,0.8999999999999999,H,0.9523809523809523,0.029411764705882353,0.06666666666666667,<__main__.CalcTeamRatings object at 0x7f936a7f12d0>,3.5329999999999995,0.73825,0.7857142857142857,2.0171428571428573
68,2017,2017-10-21,Barcelona,Málaga,2.15,0.69,1.46,0.9066214254893501,H,0.9345794392523364,0.038461538461538464,0.07692307692307693,<__main__.CalcTeamRatings object at 0x7f936bc1e2d0>,3.373611111111111,0.7640555555555555,0.5960000000000001,1.4137499999999998
69,2017,2018-05-06,Barcelona,Real Madrid,1.78,1.87,-0.09000000000000008,0.47535744827689674,D,0.6024096385542169,0.2222222222222222,0.23094688221709006,<__main__.CalcTeamRatings object at 0x7f936bc1e310>,3.026,0.7797499999999999,2.33975,1.2617500000000001
70,2017,2017-11-04,Barcelona,Sevilla,2.05,0.48,1.5699999999999998,0.9480249949243158,H,0.8403361344537815,0.08333333333333333,0.13333333333333333,<__main__.CalcTeamRatings object at 0x7f936bc1ef50>,3.3780526315789468,0.7650526315789473,1.1844999999999999,1.44825
71,2017,2018-05-20,Barcelona,Sociedad,1.57,0.77,0.8,0.8061024265812021,H,0.819672131147541,0.09090909090909091,0.14285714285714285,<__main__.CalcTeamRatings object at 0x7f936bc1ef90>,2.8402499999999993,0.862,1.1605,1.5930000000000002
72,2017,2018-04-14,Barcelona,Valencia,2.06,2.14,-0.08000000000000007,0.4809592891467948,H,0.78125,0.10526315789473684,0.16666666666666666,<__main__.CalcTeamRatings object at 0x7f936a863e50>,3.0255,0.69675,0.9614999999999999,1.55625
73,2017,2018-05-09,Barcelona,Villarreal,2.9,1.12,1.7799999999999998,0.8702040478457017,H,0.78125,0.1,0.17391304347826086,<__main__.CalcTeamRatings object at 0x7f936a863990>,2.917,0.8215000000000001,1.0380000000000003,1.4249999999999998
74,2017,2017-10-21,Betis,Alavés,0.71,0.74,-0.030000000000000027,0.4793191974897785,H,0.6369426751592356,0.16666666666666666,0.25,<__main__.CalcTeamRatings object at 0x7f936a863610>,1.30375,0.87,1.093,1.4555
75,2017,2017-12-22,Betis,Ath Bilbao,1.22,2.99,-1.7700000000000002,0.14272426523469336,A,0.37037037037037035,0.38167938931297707,0.3076923076923077,<__main__.CalcTeamRatings object at 0x7f936a863550>,1.21125,0.823,1.30175,1.43275
76,2017,2017-12-10,Betis,Ath Madrid,0.27,0.65,-0.38,0.14715381509890996,A,0.21052631578947367,0.5813953488372093,0.2638522427440633,<__main__.CalcTeamRatings object at 0x7f936c525bd0>,1.26575,0.8325,1.1355,1.0294999999999999
77,2017,2018-01-21,Betis,Barcelona,0.36,2.5,-2.14,0.020314753276067465,A,0.1,0.78125,0.16666666666666666,<__main__.CalcTeamRatings object at 0x7f936c5257d0>,1.34325,1.0305,2.2662500000000003,1.0045
78,2017,2017-08-25,Betis,Celta,1.58,0.28,1.3,0.9695510330899488,H,0.45454545454545453,0.29411764705882354,0.29411764705882354,<__main__.CalcTeamRatings object at 0x7f936c525550>,1.0151176470588235,0.9371764705882353,1.1377105263157894,1.6886842105263158
79,2017,2018-04-07,Betis,Eibar,1.87,0.24,1.6300000000000001,0.9837951891967929,H,0.4444444444444444,0.3076923076923077,0.2949852507374631,<__main__.CalcTeamRatings object at 0x7f936c525150>,1.1300000000000001,1.17025,1.0037500000000001,1.41425
80,2017,2018-03-17,Betis,Espanyol,0.67,0.18,0.49000000000000005,0.932682318720133,H,0.45454545454545453,0.303951367781155,0.2949852507374631,<__main__.CalcTeamRatings object at 0x7f936b1d9b10>,1.1645000000000003,1.23025,0.7522500000000001,1.6837500000000003
81,2017,2017-11-03,Betis,Getafe,0.93,0.59,0.3400000000000001,0.7130255564715582,D,0.5,0.2638522427440633,0.2857142857142857,<__main__.CalcTeamRatings object at 0x7f936b1d97d0>,1.25775,0.89,0.8720000000000001,1.308
82,2017,2017-11-25,Betis,Girona,0.98,1.34,-0.3600000000000001,0.3484760522496371,D,0.5,0.26666666666666666,0.2777777777777778,<__main__.CalcTeamRatings object at 0x7f936b1d93d0>,1.2712499999999998,0.8125,1.3525,1.7725
83,2017,2017-09-16,Betis,La Coruna,2.27,0.38,1.8900000000000001,0.9727408302342703,H,0.5464480874316939,0.2222222222222222,0.2777777777777778,<__main__.CalcTeamRatings object at 0x7f936b1d9150>,1.071388888888889,0.8846666666666667,0.9282499999999998,1.5567499999999999
84,2017,2018-04-19,Betis,Las Palmas,1.36,0.03,1.33,0.9995136449608214,H,0.7352941176470588,0.13333333333333333,0.19047619047619047,<__main__.CalcTeamRatings object at 0x7f936b1badd0>,1.183,1.1465,0.8310000000000001,2.09725
85,2017,2018-01-15,Betis,Leganes,2.14,1.84,0.30000000000000004,0.5749510370109978,H,0.4444444444444444,0.2857142857142857,0.3225806451612903,<__main__.CalcTeamRatings object at 0x7f936b1ba9d0>,1.25975,0.9515,0.86525,1.32475
86,2017,2017-09-25,Betis,Levante,2.34,0.35,1.9899999999999998,0.9781175756060092,H,0.5405405405405405,0.2222222222222222,0.2857142857142857,<__main__.CalcTeamRatings object at 0x7f936b1ba150>,1.1527631578947366,0.8681052631578947,0.75,3.01
87,2017,2018-04-30,Betis,Málaga,1.9,0.55,1.3499999999999999,0.9226837060702875,H,0.6944444444444444,0.13333333333333333,0.2222222222222222,<__main__.CalcTeamRatings object at 0x7f936b1b6d90>,1.1995,1.01225,0.7565,1.47825
88,2017,2018-02-18,Betis,Real Madrid,2.51,1.72,0.7899999999999998,0.6804665982610574,A,0.1111111111111111,0.7692307692307692,0.16666666666666666,<__main__.CalcTeamRatings object at 0x7f936b1b6950>,1.21425,1.2035,2.3939999999999997,1.1895000000000002
89,2017,2018-05-12,Betis,Sevilla,1.28,1.81,-0.53,0.3333808118832028,D,0.38167938931297707,0.37037037037037035,0.2949852507374631,<__main__.CalcTeamRatings object at 0x7f936b1b6390>,1.2685,1.0062499999999999,1.348,1.4922500000000003
90,2017,2018-03-01,Betis,Sociedad,0.39,0.4,-0.010000000000000009,0.487343800064082,D,0.35842293906810035,0.41841004184100417,0.2949852507374631,<__main__.CalcTeamRatings object at 0x7f936b1b6310>,1.22275,1.2720000000000002,1.0855000000000001,1.6124999999999998
91,2017,2017-10-15,Betis,Valencia,2.42,1.83,0.5899999999999999,0.6361987116117888,A,0.3921568627450981,0.37037037037037035,0.2857142857142857,<__main__.CalcTeamRatings object at 0x7f936adb8c10>,1.2602499999999999,0.8435,1.16175,1.8205
92,2017,2018-02-03,Betis,Villarreal,0.91,1.62,-0.7100000000000001,0.23985517740767556,H,0.35842293906810035,0.4,0.2949852507374631,<__main__.CalcTeamRatings object at 0x7f936adb8610>,1.28225,1.1415000000000002,1.01175,1.5282499999999999
93,2017,2017-09-10,Celta,Alavés,2.4,0.54,1.8599999999999999,0.9518143961927424,H,0.5988023952095809,0.19047619047619047,0.26666666666666666,<__main__.CalcTeamRatings object at 0x7f936adb82d0>,1.2298333333333336,1.1838333333333333,0.9933888888888889,1.4083333333333332
94,2017,2017-11-05,Celta,Ath Bilbao,1.21,1.48,-0.27,0.40062936106170477,H,0.47619047619047616,0.2857142857142857,0.2857142857142857,<__main__.CalcTeamRatings object at 0x7f936adb8350>,1.3832894736842105,1.149,1.20975,1.33475
95,2017,2017-10-22,Celta,Ath Madrid,1.07,1.08,-0.010000000000000009,0.4953489378271968,A,0.23809523809523808,0.5128205128205129,0.2949852507374631,<__main__.CalcTeamRatings object at 0x7f936aa40810>,1.4024999999999999,1.1278333333333332,1.078,1.0525
96,2017,2018-04-17,Celta,Barcelona,3.24,2.21,1.0300000000000002,0.6824733286957879,D,0.21052631578947367,0.6097560975609756,0.23094688221709006,<__main__.CalcTeamRatings object at 0x7f936aa40490>,1.52875,1.236,2.1182499999999997,1.0755
97,2017,2018-01-29,Celta,Betis,2.62,1.43,1.1900000000000002,0.7704757949558327,H,0.5714285714285714,0.21052631578947367,0.26666666666666666,<__main__.CalcTeamRatings object at 0x7f936aa40450>,1.43175,1.259,0.9175,1.5797499999999998
98,2017,2018-02-24,Celta,Eibar,1.61,2.16,-0.55,0.357151714730562,H,0.5,0.27027027027027023,0.2857142857142857,<__main__.CalcTeamRatings object at 0x7f936aa40190>,1.52925,1.173,0.89025,1.5117500000000001
99,2017,2018-02-11,Celta,Espanyol,2.4,0.32,2.08,0.982532751091703,D,0.5263157894736842,0.25,0.2777777777777778,<__main__.CalcTeamRatings object at 0x7f936ab2d210>,1.4972500000000002,1.2555,0.80925,1.87725
100,2017,2017-09-21,Celta,Getafe,0.82,0.85,-0.030000000000000027,0.48204172342103374,D,0.5555555555555556,0.2222222222222222,0.2777777777777778,<__main__.CalcTeamRatings object at 0x7f936ab2d450>,1.289625,1.155125,0.595,1.2550000000000001
101,2017,2017-09-29,Celta,Girona,2.77,1.57,1.2,0.7568604628223086,D,0.5988023952095809,0.17391304347826086,0.2777777777777778,<__main__.CalcTeamRatings object at 0x7f936be5fdd0>,1.2854999999999999,1.0661470588235296,0.33,1.48
102,2017,2018-05-05,Celta,La Coruna,0.99,0.84,0.15000000000000002,0.5814201815269622,D,0.6211180124223602,0.18181818181818182,0.25,<__main__.CalcTeamRatings object at 0x7f936be5f910>,1.6175000000000002,1.3335000000000004,0.93275,1.787
103,2017,2018-03-05,Celta,Las Palmas,1.55,0.7,0.8500000000000001,0.8305963699222128,H,0.6944444444444444,0.14285714285714285,0.23094688221709006,<__main__.CalcTeamRatings object at 0x7f936be5f750>,1.48975,1.254,0.8187500000000001,2.291
104,2017,2017-11-24,Celta,Leganes,1.3,0.96,0.3400000000000001,0.6471128809924951,H,0.5128205128205129,0.23094688221709006,0.3076923076923077,<__main__.CalcTeamRatings object at 0x7f936be5f0d0>,1.3872499999999999,1.202,0.9567500000000001,1.3257500000000002
